Date,Open,High,Low,Close,signal
1993-08-06,26.27218732244029,26.290419235918733,26.199259668526505,26.2357234954834,0.0
1993-08-09,26.30865649873829,26.45451183622264,26.25396074718167,26.38158416748047,0.0
1993-08-10,26.363340377807617,26.381572286782585,26.32687655985768,26.363340377807617,0.0
1993-08-11,26.345108468832645,26.436268013707497,26.345108468832645,26.363340377807617,0.0
1993-08-12,26.43628351896712,26.43628351896712,26.199268563279823,26.290428161621094,0.0
1993-08-13,26.308660932525044,26.345124773041363,26.308660932525044,26.326892852783203,0.0
1993-08-16,26.34511866845376,26.545669744822607,26.34511866845376,26.47274208068848,0.0
1993-08-17,26.45451040405399,26.56390190124512,26.45451040405399,26.56390190124512,0.0
1993-08-18,26.655038262064547,26.764429663960843,26.63680636174849,26.70973396301269,0.0
1993-08-19,26.727965863328745,26.727965863328745,26.6732701623806,26.70973396301269,0.0
1993-08-20,26.65506153184753,26.727989196777344,26.63682961561508,26.727989196777344,0.0
1993-08-23,26.61859260710314,26.691520258081503,26.61859260710314,26.67328834533692,0.0
1993-08-24,26.67328764894188,26.96499824523925,26.67328764894188,26.96499824523925,0.0
1993-08-25,26.96500058431883,27.09262398126963,26.9285367566186,26.983232498168945,0.0
1993-08-26,27.0014705657959,27.14732590983801,26.89207905776432,27.0014705657959,0.0
1993-08-27,26.9285367566186,26.983232498168945,26.9285367566186,26.983232498168945,0.0
1993-08-30,27.001474597412354,27.129098042504783,27.001474597412354,27.092634201049805,0.0
1993-08-31,27.074390667396905,27.1655502319336,27.037926841582227,27.1655502319336,0.0
1993-09-01,27.074380286278263,27.183771721778378,27.074380286278263,27.12907600402832,0.0
1993-09-02,27.14732293831844,27.183786770337672,27.019699526251127,27.037931442260746,0.0
1993-09-03,27.019679002684725,27.09260661132895,26.98321519836261,27.05614280700684,0.0
1993-09-07,27.05616138618707,27.09262521554851,26.83737841001844,26.873842239379883,0.0
1993-09-08,26.873838163704352,26.873838163704352,26.600359484969232,26.782678604125977,0.0
1993-09-09,26.673282738613047,26.855601827735484,26.673282738613047,26.83736991882324,0.0
1993-09-10,26.91030698834044,27.092626141377973,26.873843157732928,27.07439422607422,0.0
1993-09-13,27.165561883959764,27.165561883959764,27.092634201049805,27.092634201049805,0.0
1993-09-14,27.019696325869173,27.019696325869173,26.89207292891837,26.983232498168945,0.0
1993-09-15,26.87382378539628,27.07437470916789,26.782664274591,27.05614280700684,0.0
1993-09-16,27.01969163504924,27.037923545734163,26.92853208162465,26.94676399230957,0.0
1993-09-17,26.931214648737264,26.949560162803163,26.85783259247368,26.89452362060547,0.0
1993-09-20,26.931218489656093,26.986255039703074,26.67438125610352,26.67438125610352,0.0
1993-09-21,26.7110563268984,26.747747338336445,26.30745520107988,26.582637786865234,0.0
1993-09-22,26.674363527291447,26.83947306769421,26.637672518313053,26.80278205871582,0.0
1993-09-23,26.876193326374885,26.9679209486492,26.83950227746516,26.949575424194336,0.0
1993-09-24,26.912864040596087,26.93120955118954,26.83948199822228,26.87617301940918,0.0
1993-09-27,27.07798067514032,27.169708251953125,27.07798067514032,27.169708251953125,0.0
1993-09-28,27.18803846852221,27.18803846852221,27.09631094332477,27.11465644836425,0.0
1993-09-29,27.11466150225544,27.188043536091044,26.98624294304313,27.022933959960938,0.0
1993-09-30,27.02293967422174,27.07797621123645,26.912866600192324,26.96790313720703,0.0
1993-10-01,26.931209602949984,27.133010219865824,26.89451858169256,27.0963191986084,0.0
1993-10-04,27.13302230834961,27.13302230834961,27.05964023314109,27.13302230834961,0.0
1993-10-05,27.18804675175196,27.18804675175196,27.004591645464835,27.0963191986084,0.0
1993-10-06,27.11466343163798,27.22473649022379,27.07797241210937,27.07797241210937,0.0
1993-10-07,27.114656388759613,27.114656388759613,26.986237853765488,27.00458335876465,0.0
1993-10-08,27.07797749492174,27.096323008129684,26.839485823218503,27.04128646850586,0.0
1993-10-11,27.0963191986084,27.151355730494537,27.0963191986084,27.0963191986084,0.0
1993-10-12,27.13302230834961,27.15136782715173,27.11467678954748,27.13302230834961,0.0
1993-10-13,27.15136782715173,27.15136782715173,27.09633127074535,27.13302230834961,0.0
1993-10-14,27.243077700860667,27.481569290161133,27.1696956733836,27.481569290161133,0.0
1993-10-15,27.610005692815086,27.683387767746154,27.53662361788401,27.62835121154785,0.0
1993-10-18,27.609996789304937,27.609996789304937,27.518269225220862,27.55496025085449,0.0
1993-10-19,27.51827048104054,27.57330702200262,27.353160858154297,27.353160858154297,0.0
1993-10-20,27.444877598961167,27.444877598961167,27.334804560462658,27.38984107971192,0.0
1993-10-21,27.40819739911637,27.40819739911637,27.31646983084624,27.353160858154297,0.0
1993-10-22,27.38985443500817,27.49992752717833,27.22474479675293,27.22474479675293,0.0
1993-10-25,27.243083965393808,27.334811520832844,27.169701921042577,27.298120498657227,0.0
1993-10-26,27.279773712158203,27.2981192223883,27.188046161007705,27.279773712158203,0.0
1993-10-27,27.243083965393808,27.316466009745035,27.243083965393808,27.298120498657227,0.0
1993-10-28,27.33482167432911,27.573313407058155,27.33482167432911,27.49993133544922,0.0
1993-10-29,27.481585817546986,27.51827685335145,27.46324029964475,27.49993133544922,0.0
1993-11-01,27.46321875749234,27.59163728207647,27.46321875749234,27.573291778564453,0.0
1993-11-02,27.53661473803768,27.59165127648812,27.38985063550317,27.55496025085449,0.0
1993-11-03,27.53661920183507,27.53661920183507,27.077981307067663,27.20639991760254,0.0
1993-11-04,27.20639478973409,27.20639478973409,26.89452108007429,26.912866592407227,-1.0
1993-11-05,26.839485823218503,27.04128646850586,26.72941274397085,27.04128646850586,0.0
1993-11-08,27.05962690234508,27.151354451166583,26.98624486328787,27.07797241210937,0.0
1993-11-09,27.26142879426681,27.27977430489552,27.07797368797969,27.0963191986084,0.0
1993-11-10,27.096319876691343,27.298120498657227,27.02293783234012,27.298120498657227,0.0
1993-11-11,27.298126858199705,27.37150891964648,27.206399281391235,27.22474479675293,0.0
1993-11-12,27.279778803538186,27.44488842642443,27.26143328988416,27.353160858154297,0.0
1993-11-15,27.40820186026145,27.40820186026145,27.2614377271409,27.33481979370117,0.0
1993-11-16,27.38984999086512,27.48157755279032,27.27977691655487,27.46323204040528,0.0
1993-11-17,27.481588405919123,27.481588405919123,27.24309665072757,27.316478729248047,0.0
1993-11-18,27.27978070576986,27.334817250569664,27.16970761617025,27.24308967590332,0.0
1993-11-19,27.151371625110045,27.224753710583315,27.133026103741727,27.18806266784668,0.0
1993-11-22,27.11466150225544,27.13300701071434,26.93120641766643,27.022933959960938,0.0
1993-11-23,27.169708251953125,27.188053767315687,27.02294412905264,27.169708251953125,0.0
1993-11-24,27.243082691698003,27.2981192223883,27.206391671237803,27.279773712158203,0.0
1993-11-26,27.35315703192065,27.35315703192065,27.27977498756942,27.298120498657227,0.0
1993-11-29,27.37151788152985,27.426554445634807,27.18806266784668,27.18806266784668,0.0
1993-11-30,27.169708886021144,27.33481852813741,27.15136337023045,27.20639991760254,0.0
1993-12-01,27.35316276550293,27.3715082804362,27.24308967590332,27.24308967590332,0.0
1993-12-02,27.29813320961793,27.334824248878167,27.24309665072757,27.316478729248047,0.0
1993-12-03,27.29811229897184,27.42653083801269,27.29811229897184,27.42653083801269,0.0
1993-12-06,27.463241565704344,27.554969159444173,27.463241565704344,27.51827812194824,0.0
1993-12-07,27.51827685335145,27.53662237125369,27.46324029964475,27.49993133544922,0.0
1993-12-08,27.49993133544922,27.49993133544922,27.46324029964475,27.49993133544922,0.0
1993-12-09,27.49991157511312,27.53660258455289,27.371493042073894,27.408184051513672,0.0
1993-12-10,27.426542912770405,27.426542912770405,27.29812431719221,27.353160858154297,0.0
1993-12-13,27.35316845321655,27.51827812194824,27.31647741572062,27.51827812194824,0.0
1993-12-14,27.536624964809484,27.536624964809484,27.316478729248047,27.316478729248047,0.0
1993-12-15,27.3531557530786,27.3715012633087,27.279773712158203,27.279773712158203,0.0
1993-12-16,27.389851250533447,27.389851250533447,27.334814710847176,27.371505737304688,0.0
1993-12-17,27.42958852908756,27.5404151494071,27.41111742570096,27.521944046020508,0.0
1993-12-20,27.50345703743738,27.57734140825655,27.484985944732585,27.55887031555176,0.0
1993-12-21,27.52193742096625,27.52193742096625,27.429581926265016,27.466524124145508,0.0
1993-12-22,27.54039568700389,27.669693319337245,27.484982416003884,27.651222229003903,0.0
1993-12-23,27.63275146484375,27.688164736497846,27.595809283741016,27.63275146484375,0.0
1993-12-27,27.63276404522835,27.780532836914062,27.63276404522835,27.780532836914062,0.0
1993-12-28,27.76207214993361,27.854427679374503,27.74360104404543,27.835956573486328,0.0
1993-12-29,27.854418808439643,27.87288990844524,27.780534408417257,27.79900550842285,0.0
1993-12-30,27.78053834392199,27.78053834392199,27.63276952294368,27.688182830810547,0.0
1993-12-31,27.74359118066963,27.78053337931233,27.521937988813413,27.54040908813477,0.0
1994-01-03,27.54040851990649,27.57735071778698,27.429581926265016,27.466524124145508,0.0
1994-01-04,27.50346241648853,27.57734680175781,27.46652022385389,27.57734680175781,0.0
1994-01-05,27.61428037429238,27.651222555395115,27.503453830984185,27.63275146484375,0.0
1994-01-06,27.66969364594648,27.688164736497846,27.595809283741016,27.63275146484375,0.0
1994-01-07,27.688178908389272,27.81747660842845,27.61429450836689,27.79900550842285,0.0
1994-01-10,27.835947388657125,28.13148498535156,27.76206298948352,28.13148498535156,0.0
1994-01-11,28.11300916420786,28.11300916420786,27.98371148736853,28.076066970825195,0.0
1994-01-12,28.094539736757184,28.094539736757184,27.89135766108044,27.98371315002441,0.0
1994-01-13,27.909841537475582,27.96525485621313,27.87289932498389,27.909841537475582,0.0
1994-01-14,28.00219120536105,28.07607561487388,28.00219120536105,28.02066230773925,0.0
1994-01-17,28.02066230773925,28.057604512495672,27.96524900060464,28.02066230773925,0.0
1994-01-18,28.057594299316406,28.09453649062558,28.002181012352647,28.057594299316406,0.0
1994-01-19,28.020655345602005,28.0575975411796,27.92829985665803,27.98371315002441,0.0
1994-01-20,28.02065210800724,28.076065394971,28.002181012352647,28.057594299316406,0.0
1994-01-21,28.09454514294627,28.09454514294627,27.98371853488731,28.00218963623047,0.0
1994-01-24,27.98370334170512,28.11300098090772,27.89134788513184,27.89134788513184,0.0
1994-01-25,27.90981897644649,27.92829006776115,27.835934611187863,27.89134788513184,0.0
1994-01-26,27.891348482280616,27.983703940831216,27.85440629886038,27.965232849121094,0.0
1994-01-27,28.02064346518192,28.260767634626458,27.983701285267376,28.22382545471192,0.0
1994-01-28,28.33466978795224,28.390083092622284,28.297727584838867,28.297727584838867,0.0
1994-01-31,28.40854669250765,28.55631546594072,28.371604499149385,28.50090217590332,0.0
1994-02-01,28.463964567898927,28.463964567898927,28.31619577066129,28.353137969970703,0.0
1994-02-02,28.44549963003609,28.537855148315423,28.427028526380223,28.53785514831543,0.0
1994-02-03,28.48242509690621,28.48242509690621,28.31618526171026,28.408540725708008,0.0
1994-02-04,28.40854859241072,28.445490788239603,27.76206016540528,27.76206016540528,0.0
1994-02-07,27.68816588067061,27.965232250390464,27.68816588067061,27.89134788513184,0.0
1994-02-08,27.94678374996728,27.94678374996728,27.7990149000005,27.909841537475582,0.0
1994-02-09,27.928306795848226,28.039133410117465,27.89136459109181,28.02066230773925,0.0
1994-02-10,28.00218602444264,28.020657123403343,27.780532836914062,27.780532836914062,0.0
1994-02-11,27.79901938694372,27.94678826076136,27.669721622353283,27.87290382385254,0.0
1994-02-14,27.817486006246348,28.002197068704824,27.780543793754653,27.909841537475582,0.0
1994-02-15,27.965238821043474,28.076065394971,27.9282966297343,28.057594299316406,0.0
1994-02-16,28.094542556129426,28.094542556129426,27.98371595827487,28.03912925720215,0.0
1994-02-17,28.16844157148782,28.186912680715025,27.79901938694372,27.87290382385254,0.0
1994-02-18,27.891355018615723,27.90982611465454,27.632759674072265,27.70664405822754,0.0
1994-02-22,27.78053107434767,27.98371315002441,27.78053107434767,27.98371315002441,0.0
1994-02-23,28.02066817495067,28.03913928119652,27.817486006246348,27.909841537475582,0.0
1994-02-24,27.81747557795504,27.81747557795504,27.521937988813413,27.54040908813477,0.0
1994-02-25,27.577350849462288,27.66970634460449,27.521937552376965,27.66970634460449,0.0
1994-02-28,27.743590740718258,27.81747513683202,27.66970634460449,27.66970634460449,0.0
1994-03-01,27.66969687178052,27.7251101498949,27.411101573913413,27.55887031555176,0.0
1994-03-02,27.207943353308256,27.595836639404297,27.13405891786139,27.595836639404297,0.0
1994-03-03,27.55888625279369,27.55888625279369,27.448059632474145,27.521944046020508,0.0
1994-03-04,27.52195220395744,27.669721074851164,27.42959665964885,27.595836639404297,0.0
1994-03-07,27.688187528069264,27.78054305684868,27.688187528069264,27.74360084533692,0.0
1994-03-08,27.76204909870331,27.76204909870331,27.595809283741016,27.63275146484375,0.0
1994-03-09,27.669704675833067,27.78053126331972,27.54040699043198,27.76206016540528,0.0
1994-03-10,27.74359118066963,27.74359118066963,27.44805359152801,27.54040908813477,0.0
1994-03-11,27.57735621507681,27.725125036055125,27.429587394098508,27.688182830810547,0.0
1994-03-14,27.79901068024759,27.79901068024759,27.688184059595443,27.72512626647949,0.0
1994-03-15,27.780528442382813,27.83594173049927,27.68817296218872,27.70664405822754,0.0
1994-03-16,27.74357660989913,27.92828750610352,27.651221161796933,27.92828750610352,0.0
1994-03-17,27.835932058001323,27.9652296853444,27.835932058001323,27.92828750610352,0.0
1994-03-18,27.792159536720828,27.95935835746313,27.773581889971684,27.922203063964844,0.0
1994-03-21,27.829318926444127,27.90362952437856,27.773585977993303,27.84789657592773,0.0
1994-03-22,27.847892476968266,27.97793600421228,27.792159536720828,27.922203063964844,0.0
1994-03-23,27.90363883972168,27.977949462463947,27.88506118403611,27.90363883972168,0.0
1994-03-24,27.79215512956892,27.84788806097848,27.43917989730835,27.569223403930664,0.0
1994-03-25,27.58780393795092,27.66211452094876,27.309139251708984,27.309139251708984,0.0
1994-03-28,27.34629440307617,27.3834496943847,27.104785009570744,27.34629440307617,0.0
1994-03-29,27.346302310047427,27.364879961073274,26.80755043029785,26.80755043029785,0.0
1994-03-30,26.82612380391682,26.90043439617144,26.43599319458008,26.43599319458008,0.0
1994-03-31,26.43599670987573,26.566040263613708,25.87866719385587,26.51030731201172,0.0
1994-04-04,25.767195384612712,26.17590360268155,25.767195384612712,26.101593017578125,0.0
1994-04-05,26.361681814473044,26.64034652709961,26.361681814473044,26.64034652709961,0.0
1994-04-06,26.677501822116486,26.696079469624923,26.45457005201523,26.64034652709961,0.0
1994-04-07,26.62175889581049,26.82611294176577,26.47313777147938,26.7703800201416,0.0
1994-04-08,26.714653570001776,26.714653570001776,26.435988894375885,26.56603240966797,0.0
1994-04-11,26.64034257426568,26.788963732281104,26.575320817633923,26.67749786376953,0.0
1994-04-12,26.70536829337914,26.75181241215024,26.584613584574296,26.64034652709961,0.0
1994-04-13,26.63105824467512,26.696080012276347,26.30594940666897,26.501014709472656,0.0
1994-04-14,26.454574360409733,26.649639691016688,26.398841408807748,26.51030731201172,0.0
1994-04-15,26.501018486744723,26.621773215215693,26.46386318567673,26.51030731201172,0.0
1994-04-18,26.53818219300931,26.61249281868102,26.25022851853144,26.33382797241211,0.0
1994-04-19,26.30594800819432,26.473146830280303,26.14803800955756,26.370969772338867,0.0
1994-04-20,26.398832526966952,26.46385428195948,26.203767261989363,26.34309959411621,0.0
1994-04-21,26.454571728583584,26.733236458870632,26.36168348515457,26.696081161499023,0.0
1994-04-22,26.7610934718234,26.779671113941983,26.593894692756123,26.66820526123047,0.0
1994-04-25,26.65893998486303,26.96547135054264,26.65893998486303,26.9468936920166,0.0
1994-04-26,26.90972324566153,26.95616736586461,26.86327912545845,26.91901206970215,0.0
1994-04-28,26.86327413771772,26.900429426981503,26.640342402135,26.72394180297852,0.0
1994-04-29,26.67750687311692,26.844705732349546,26.640351571065224,26.80755043029785,0.0
1994-05-02,26.80753459221076,27.1790873932116,26.714646391960542,26.974733352661133,0.0
1994-05-03,26.98404900906868,26.99333783833169,26.78898359454529,26.9468936920166,0.0
1994-05-04,27.0026173025205,27.0026173025205,26.798263129608408,26.900440216064453,0.0
1994-05-05,26.928281991808248,26.974726079410537,26.86326026916504,26.86326026916504,0.0
1994-05-06,26.73323299232142,26.73323299232142,26.51030123699977,26.60318946838379,0.0
1994-05-09,26.528879770975628,26.6031903585694,26.324525655092764,26.370969772338867,0.0
1994-05-10,26.50101061743983,26.65892060008844,26.482432972422348,26.57532119750977,0.0
1994-05-11,26.54747102121827,26.58462633405413,26.2595173467404,26.33382797241211,0.0
