Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-06 09:57:00-04:00,377.05999755859375,377.1099853515625,376.3900146484375,376.5400085449219,376.5400085449219,314116
2022-10-06 09:58:00-04:00,376.5299987792969,376.5646057128906,376.07000732421875,376.1499938964844,376.1499938964844,281559
2022-10-06 09:59:00-04:00,376.1600036621094,376.3428955078125,376.0,376.2300109863281,376.2300109863281,263753
2022-10-06 10:00:00-04:00,376.2300109863281,376.260009765625,375.57000732421875,375.6099853515625,375.6099853515625,376043
2022-10-06 10:01:00-04:00,375.6050109863281,375.7200012207031,374.7099914550781,374.83050537109375,374.83050537109375,717315
2022-10-06 10:02:00-04:00,374.8399963378906,375.17999267578125,374.760009765625,375.07000732421875,375.07000732421875,498399
2022-10-06 10:03:00-04:00,375.1199951171875,375.2099914550781,374.8800048828125,375.0400085449219,375.0400085449219,325110
2022-10-06 10:04:00-04:00,375.0299987792969,375.3450012207031,374.989990234375,375.1099853515625,375.1099853515625,306883
2022-10-06 10:05:00-04:00,375.1099853515625,375.1099853515625,374.5,374.94000244140625,374.94000244140625,350033
2022-10-06 10:06:00-04:00,374.94000244140625,375.1099853515625,374.70001220703125,374.94500732421875,374.94500732421875,162325
2022-10-06 10:07:00-04:00,374.94000244140625,375.1199951171875,374.6400146484375,374.8399963378906,374.8399963378906,239513
2022-10-06 10:08:00-04:00,374.82000732421875,374.8500061035156,374.3299865722656,374.3800964355469,374.3800964355469,216312
2022-10-06 10:09:00-04:00,374.3955078125,374.8999938964844,374.19000244140625,374.7300109863281,374.7300109863281,422980
2022-10-06 10:10:00-04:00,374.7300109863281,374.739990234375,374.43109130859375,374.4849853515625,374.4849853515625,102630
2022-10-06 10:11:00-04:00,374.4717102050781,374.5299987792969,373.7799987792969,374.3894958496094,374.3894958496094,350769
2022-10-06 10:12:00-04:00,374.3500061035156,374.3800048828125,373.9700012207031,374.2799987792969,374.2799987792969,158663
2022-10-06 10:13:00-04:00,374.2799987792969,374.5799865722656,374.19000244140625,374.3699951171875,374.3699951171875,295064
2022-10-06 10:14:00-04:00,374.3599853515625,374.4800109863281,374.010009765625,374.2300109863281,374.2300109863281,247657
2022-10-06 10:15:00-04:00,374.2099914550781,374.760009765625,374.20001220703125,374.69989013671875,374.69989013671875,469674
2022-10-06 10:16:00-04:00,374.9700012207031,374.9800109863281,374.6199951171875,374.9700012207031,374.9700012207031,323761
2022-10-06 10:17:00-04:00,374.9700012207031,375.0,374.6099853515625,374.82989501953125,374.82989501953125,184349
2022-10-06 10:18:00-04:00,374.82000732421875,375.2300109863281,374.5199890136719,374.5299987792969,374.5299987792969,327819
2022-10-06 10:19:00-04:00,374.5350036621094,374.6400146484375,374.2900085449219,374.6300048828125,374.6300048828125,241919
2022-10-06 10:20:00-04:00,374.3299865722656,374.67999267578125,374.20001220703125,374.3299865722656,374.3299865722656,147262
2022-10-06 10:21:00-04:00,374.3599853515625,374.67999267578125,374.1099853515625,374.55999755859375,374.55999755859375,166763
2022-10-06 10:22:00-04:00,374.56500244140625,374.8399963378906,374.260009765625,374.760009765625,374.760009765625,166528
2022-10-06 10:23:00-04:00,374.7799987792969,374.80999755859375,374.2799987792969,374.3999938964844,374.3999938964844,285403
2022-10-06 10:24:00-04:00,374.46990966796875,374.6199951171875,374.3157958984375,374.46990966796875,374.46990966796875,120662
2022-10-06 10:25:00-04:00,374.4599914550781,374.80999755859375,374.25,374.652099609375,374.652099609375,139798
2022-10-06 10:26:00-04:00,374.6820068359375,374.79998779296875,374.3800048828125,374.55999755859375,374.55999755859375,171725
2022-10-06 10:27:00-04:00,374.5899963378906,374.82000732421875,374.2099914550781,374.32000732421875,374.32000732421875,296302
2022-10-06 10:28:00-04:00,374.29998779296875,374.6700134277344,373.7099914550781,373.75,373.75,204152
2022-10-06 10:29:00-04:00,373.7650146484375,373.8599853515625,373.6099853515625,373.6600036621094,373.6600036621094,318106
2022-10-06 10:30:00-04:00,373.66009521484375,374.20001220703125,373.5799865722656,373.9599914550781,373.9599914550781,198424
2022-10-06 10:31:00-04:00,373.9700012207031,374.30999755859375,373.69000244140625,374.1400146484375,374.1400146484375,197053
2022-10-06 10:32:00-04:00,374.114990234375,374.2099914550781,373.92999267578125,374.1600036621094,374.1600036621094,141012
2022-10-06 10:33:00-04:00,374.17999267578125,374.2900085449219,373.989990234375,374.0819091796875,374.0819091796875,167033
2022-10-06 10:34:00-04:00,374.05999755859375,374.0799865722656,373.44000244140625,373.5299987792969,373.5299987792969,236856
2022-10-06 10:35:00-04:00,373.5299987792969,373.9700012207031,373.4100036621094,373.8900146484375,373.8900146484375,168383
2022-10-06 10:36:00-04:00,373.8800048828125,374.0899963378906,373.58990478515625,373.9200134277344,373.9200134277344,282031
2022-10-06 10:37:00-04:00,373.9200134277344,374.1300048828125,373.8599853515625,374.1231994628906,374.1231994628906,236068
2022-10-06 10:38:00-04:00,374.1199951171875,374.3399963378906,373.9014892578125,374.3349914550781,374.3349914550781,133471
2022-10-06 10:39:00-04:00,374.3399963378906,374.5400085449219,374.1499938964844,374.2099914550781,374.2099914550781,202410
2022-10-06 10:40:00-04:00,374.2049865722656,374.44500732421875,374.16009521484375,374.3699951171875,374.3699951171875,124181
2022-10-06 10:41:00-04:00,374.3900146484375,374.67999267578125,374.3299865722656,374.5350036621094,374.5350036621094,212328
2022-10-06 10:42:00-04:00,374.5516052246094,374.9599914550781,374.45001220703125,374.70989990234375,374.70989990234375,222340
2022-10-06 10:43:00-04:00,374.70001220703125,374.8500061035156,374.6400146484375,374.7980041503906,374.7980041503906,109201
2022-10-06 10:44:00-04:00,374.82000732421875,374.8599853515625,374.5,374.6700134277344,374.6700134277344,302293
2022-10-06 10:45:00-04:00,374.67999267578125,374.69000244140625,374.35009765625,374.4200134277344,374.4200134277344,116159
2022-10-06 10:46:00-04:00,374.44500732421875,374.82000732421875,374.44500732421875,374.7200012207031,374.7200012207031,96389
2022-10-06 10:47:00-04:00,374.7200012207031,374.8810119628906,374.6050109863281,374.7200012207031,374.7200012207031,110763
2022-10-06 10:48:00-04:00,374.7200012207031,375.4200134277344,374.622314453125,375.34149169921875,375.34149169921875,277920
2022-10-06 10:49:00-04:00,375.3599853515625,375.80999755859375,375.3299865722656,375.7650146484375,375.7650146484375,319653
2022-10-06 10:50:00-04:00,375.75,375.7598876953125,375.3999938964844,375.54998779296875,375.54998779296875,160565
2022-10-06 10:51:00-04:00,375.5400085449219,375.7699890136719,375.4800109863281,375.7699890136719,375.7699890136719,140796
2022-10-06 10:52:00-04:00,375.7699890136719,375.9200134277344,375.5,375.7200012207031,375.7200012207031,213393
2022-10-06 10:53:00-04:00,375.7200012207031,375.760009765625,375.57000732421875,375.6099853515625,375.6099853515625,60406
2022-10-06 10:54:00-04:00,375.60009765625,375.8999938964844,375.4599914550781,375.8299865722656,375.8299865722656,131014
2022-10-06 10:55:00-04:00,375.8580017089844,375.8699951171875,375.45001220703125,375.75,375.75,103219
2022-10-06 10:56:00-04:00,375.75,375.7598876953125,375.5150146484375,375.5199890136719,375.5199890136719,114322
2022-10-06 10:57:00-04:00,375.5299987792969,375.8900146484375,375.5199890136719,375.6600036621094,375.6600036621094,108051
2022-10-06 10:58:00-04:00,375.6600036621094,376.3599853515625,375.6400146484375,376.26910400390625,376.26910400390625,525746
2022-10-06 10:59:00-04:00,376.2699890136719,376.489990234375,376.25,376.4200134277344,376.4200134277344,235513
2022-10-06 11:00:00-04:00,376.42999267578125,376.55999755859375,376.0400085449219,376.1300048828125,376.1300048828125,434811
2022-10-06 11:01:00-04:00,376.1099853515625,376.32000732421875,376.07000732421875,376.1099853515625,376.1099853515625,150583
2022-10-06 11:02:00-04:00,376.1011962890625,376.1170959472656,375.54998779296875,375.6099853515625,375.6099853515625,267582
2022-10-06 11:03:00-04:00,375.5899963378906,375.8299865722656,375.4549865722656,375.55999755859375,375.55999755859375,147084
2022-10-06 11:04:00-04:00,375.5799865722656,375.6000061035156,375.0899963378906,375.25,375.25,244448
2022-10-06 11:05:00-04:00,375.25,375.57000732421875,375.25,375.3230895996094,375.3230895996094,103535
2022-10-06 11:06:00-04:00,375.3399963378906,375.7799987792969,375.30999755859375,375.6300048828125,375.6300048828125,247987
2022-10-06 11:07:00-04:00,375.6300048828125,376.052001953125,375.54998779296875,376.0255126953125,376.0255126953125,119656
2022-10-06 11:08:00-04:00,376.0299987792969,376.0398864746094,375.4599914550781,375.5585021972656,375.5585021972656,139180
2022-10-06 11:09:00-04:00,375.5199890136719,375.55999755859375,375.3699951171875,375.55999755859375,375.55999755859375,59203
2022-10-06 11:10:00-04:00,375.55999755859375,375.6199951171875,375.1000061035156,375.2799987792969,375.2799987792969,136413
2022-10-06 11:11:00-04:00,375.260009765625,375.55999755859375,375.2099914550781,375.4700012207031,375.4700012207031,103610
2022-10-06 11:12:00-04:00,375.4599914550781,375.6499938964844,375.3999938964844,375.45001220703125,375.45001220703125,59047
2022-10-06 11:13:00-04:00,375.44000244140625,375.5299987792969,375.239990234375,375.3450927734375,375.3450927734375,58665
2022-10-06 11:14:00-04:00,375.30999755859375,375.3100891113281,374.95001220703125,375.00830078125,375.00830078125,201127
2022-10-06 11:15:00-04:00,375.010009765625,375.4200134277344,375.0,375.3298034667969,375.3298034667969,295502
2022-10-06 11:16:00-04:00,375.3500061035156,375.3599853515625,374.9100036621094,375.010009765625,375.010009765625,105588
2022-10-06 11:17:00-04:00,375.0150146484375,375.82000732421875,375.010009765625,375.6700134277344,375.6700134277344,234545
2022-10-06 11:18:00-04:00,375.6600036621094,376.0199890136719,375.6199951171875,375.8800048828125,375.8800048828125,219489
2022-10-06 11:19:00-04:00,375.8900146484375,376.4599914550781,375.8800048828125,376.3299865722656,376.3299865722656,305943
2022-10-06 11:20:00-04:00,376.30999755859375,376.4700012207031,376.07000732421875,376.2799987792969,376.2799987792969,294301
2022-10-06 11:21:00-04:00,376.2799987792969,376.80999755859375,376.2799987792969,376.7900085449219,376.7900085449219,225220
2022-10-06 11:22:00-04:00,376.7900085449219,376.82501220703125,376.4599914550781,376.5350036621094,376.5350036621094,203913
2022-10-06 11:23:00-04:00,376.5400085449219,376.5799865722656,376.30999755859375,376.45001220703125,376.45001220703125,206920
2022-10-06 11:24:00-04:00,376.4599914550781,376.6099853515625,376.32000732421875,376.6099853515625,376.6099853515625,149718
2022-10-06 11:25:00-04:00,376.5899963378906,376.6400146484375,376.20001220703125,376.2699890136719,376.2699890136719,408536
2022-10-06 11:26:00-04:00,376.2300109863281,376.2799987792969,376.0299987792969,376.239990234375,376.239990234375,69969
2022-10-06 11:27:00-04:00,376.2200012207031,376.32000732421875,376.0899963378906,376.2099914550781,376.2099914550781,107300
2022-10-06 11:28:00-04:00,376.2200012207031,376.5199890136719,376.19000244140625,376.4800109863281,376.4800109863281,136117
2022-10-06 11:29:00-04:00,376.4360046386719,376.6400146484375,376.32000732421875,376.510009765625,376.510009765625,96059
2022-10-06 11:30:00-04:00,376.5199890136719,376.5299987792969,376.1000061035156,376.1099853515625,376.1099853515625,157421
2022-10-06 11:31:00-04:00,376.1299133300781,376.20001220703125,375.9200134277344,376.06500244140625,376.06500244140625,173570
2022-10-06 11:32:00-04:00,376.0799865722656,376.19000244140625,375.94000244140625,375.9801025390625,375.9801025390625,148757
2022-10-06 11:33:00-04:00,375.9949951171875,376.08990478515625,375.9200134277344,375.94500732421875,375.94500732421875,90246
2022-10-06 11:34:00-04:00,375.95001220703125,376.1499938964844,375.94000244140625,375.96990966796875,375.96990966796875,77944
2022-10-06 11:35:00-04:00,375.95001220703125,376.3299865722656,375.9200134277344,376.2699890136719,376.2699890136719,168659
2022-10-06 11:36:00-04:00,376.260009765625,376.5,376.2026062011719,376.3240966796875,376.3240966796875,92209
2022-10-06 11:37:00-04:00,376.3349914550781,376.3399963378906,375.6499938964844,375.92999267578125,375.92999267578125,199085
2022-10-06 11:38:00-04:00,375.9200134277344,375.9700012207031,375.7409973144531,375.75,375.75,89851
2022-10-06 11:39:00-04:00,375.739990234375,375.82000732421875,375.6199951171875,375.70001220703125,375.70001220703125,112807
2022-10-06 11:40:00-04:00,375.68499755859375,375.7417907714844,375.44000244140625,375.7417907714844,375.7417907714844,141959
2022-10-06 11:41:00-04:00,376.04998779296875,376.0899963378906,375.67999267578125,376.04998779296875,376.04998779296875,142125
2022-10-06 11:42:00-04:00,376.0400085449219,376.0400085449219,375.69000244140625,375.82000732421875,375.82000732421875,190253
2022-10-06 11:43:00-04:00,375.635009765625,375.82000732421875,375.5350036621094,375.635009765625,375.635009765625,99548
2022-10-06 11:44:00-04:00,375.635009765625,375.8207092285156,375.610107421875,375.625,375.625,57802
2022-10-06 11:45:00-04:00,375.6499938964844,375.989990234375,375.6499938964844,375.94000244140625,375.94000244140625,173222
2022-10-06 11:46:00-04:00,375.94000244140625,375.9599914550781,375.6700134277344,375.8699951171875,375.8699951171875,63630
2022-10-06 11:47:00-04:00,375.8680114746094,376.2325134277344,375.8493957519531,376.1700134277344,376.1700134277344,263131
2022-10-06 11:48:00-04:00,376.1900939941406,376.4649963378906,375.9800109863281,376.4256896972656,376.4256896972656,157666
2022-10-06 11:49:00-04:00,376.44000244140625,376.44000244140625,376.19000244140625,376.2300109863281,376.2300109863281,97079
2022-10-06 11:50:00-04:00,376.2200012207031,376.55499267578125,376.07000732421875,376.5166931152344,376.5166931152344,156371
2022-10-06 11:51:00-04:00,376.5199890136719,376.5299987792969,376.2650146484375,376.3299865722656,376.3299865722656,89300
2022-10-06 11:52:00-04:00,376.30999755859375,376.6700134277344,376.2699890136719,376.57000732421875,376.57000732421875,136067
2022-10-06 11:53:00-04:00,376.57501220703125,376.94000244140625,376.5199890136719,376.6099853515625,376.6099853515625,280892
2022-10-06 11:54:00-04:00,376.6300048828125,376.6300048828125,376.25,376.3800048828125,376.3800048828125,249886
2022-10-06 11:55:00-04:00,376.3999938964844,376.6199951171875,376.25,376.4599914550781,376.4599914550781,79932
2022-10-06 11:56:00-04:00,376.3999938964844,376.3999938964844,375.239990234375,375.29010009765625,375.29010009765625,397177
2022-10-06 11:57:00-04:00,375.2900085449219,375.29998779296875,375.0,375.0299987792969,375.0299987792969,214657
2022-10-06 11:58:00-04:00,375.0350036621094,375.1300048828125,374.9200134277344,374.9599914550781,374.9599914550781,195538
2022-10-06 11:59:00-04:00,374.9599914550781,374.9599914550781,374.5809020996094,374.67999267578125,374.67999267578125,177869
2022-10-06 12:00:00-04:00,374.67999267578125,374.75,374.4800109863281,374.510009765625,374.510009765625,113283
2022-10-06 12:01:00-04:00,374.8399963378906,374.9599914550781,374.75,374.9200134277344,374.9200134277344,222192
2022-10-06 12:02:00-04:00,374.8800048828125,374.95001220703125,374.55999755859375,374.7099914550781,374.7099914550781,140852
2022-10-06 12:03:00-04:00,374.7099914550781,374.760009765625,374.375,374.55999755859375,374.55999755859375,129389
2022-10-06 12:04:00-04:00,374.5299987792969,374.54998779296875,374.2449951171875,374.3699951171875,374.3699951171875,144424
2022-10-06 12:05:00-04:00,374.3800048828125,374.5380859375,374.30499267578125,374.32000732421875,374.32000732421875,174770
2022-10-06 12:06:00-04:00,374.30999755859375,374.5299987792969,374.260009765625,374.44500732421875,374.44500732421875,71158
2022-10-06 12:07:00-04:00,374.4100036621094,374.6000061035156,374.3500061035156,374.42999267578125,374.42999267578125,89722
2022-10-06 12:08:00-04:00,374.42498779296875,374.55999755859375,374.30999755859375,374.4100036621094,374.4100036621094,123651
2022-10-06 12:09:00-04:00,374.3999938964844,374.4700012207031,374.30999755859375,374.3999938964844,374.3999938964844,51112
2022-10-06 12:10:00-04:00,374.3949890136719,374.6300048828125,374.3699951171875,374.55499267578125,374.55499267578125,150728
2022-10-06 12:11:00-04:00,374.42999267578125,374.54998779296875,374.1499938964844,374.42999267578125,374.42999267578125,125704
2022-10-06 12:12:00-04:00,374.4599914550781,374.4700012207031,374.1600036621094,374.1700134277344,374.1700134277344,97350
2022-10-06 12:13:00-04:00,374.1499938964844,374.3999938964844,374.1449890136719,374.2200012207031,374.2200012207031,71092
2022-10-06 12:14:00-04:00,374.25,374.3900146484375,374.1000061035156,374.239990234375,374.239990234375,82497
2022-10-06 12:15:00-04:00,374.2099914550781,374.42999267578125,374.2049865722656,374.29998779296875,374.29998779296875,85223
2022-10-06 12:16:00-04:00,374.2969970703125,374.2969970703125,373.9800109863281,374.25,374.25,151243
2022-10-06 12:17:00-04:00,374.2900085449219,374.5199890136719,374.239990234375,374.510009765625,374.510009765625,182848
2022-10-06 12:18:00-04:00,374.4800109863281,374.5400085449219,374.3258056640625,374.4800109863281,374.4800109863281,82753
2022-10-06 12:19:00-04:00,374.4700012207031,374.5,374.32000732421875,374.4100036621094,374.4100036621094,50054
2022-10-06 12:20:00-04:00,374.3999938964844,374.7099914550781,374.3999938964844,374.510009765625,374.510009765625,95711
2022-10-06 12:21:00-04:00,374.5008850097656,374.6099853515625,374.3500061035156,374.6000061035156,374.6000061035156,97151
2022-10-06 12:22:00-04:00,374.6099853515625,374.9599914550781,374.55999755859375,374.8399963378906,374.8399963378906,115893
2022-10-06 12:23:00-04:00,374.8599853515625,375.0899963378906,374.760009765625,374.9599914550781,374.9599914550781,208573
2022-10-06 12:24:00-04:00,374.9800109863281,374.9800109863281,374.7699890136719,374.92999267578125,374.92999267578125,83632
2022-10-06 12:25:00-04:00,374.93280029296875,375.1700134277344,374.93011474609375,375.04998779296875,375.04998779296875,139970
2022-10-06 12:26:00-04:00,375.0400085449219,375.0799865722656,374.94000244140625,374.9700012207031,374.9700012207031,71415
2022-10-06 12:27:00-04:00,374.9949951171875,375.2200012207031,374.9599914550781,375.1300048828125,375.1300048828125,197423
2022-10-06 12:28:00-04:00,375.1300048828125,375.2099914550781,374.94000244140625,375.09100341796875,375.09100341796875,74856
2022-10-06 12:29:00-04:00,375.1099853515625,375.3900146484375,375.0799865722656,375.30999755859375,375.30999755859375,183567
2022-10-06 12:30:00-04:00,375.30999755859375,375.3301086425781,375.0400085449219,375.19000244140625,375.19000244140625,98858
2022-10-06 12:31:00-04:00,375.20001220703125,375.2200012207031,374.989990234375,375.0299987792969,375.0299987792969,100683
2022-10-06 12:32:00-04:00,374.9949951171875,375.1199951171875,374.739990234375,374.79119873046875,374.79119873046875,84109
2022-10-06 12:33:00-04:00,374.80999755859375,375.25,374.760009765625,375.2099914550781,375.2099914550781,150066
2022-10-06 12:34:00-04:00,375.2300109863281,375.3800048828125,375.1199951171875,375.2998962402344,375.2998962402344,67381
2022-10-06 12:35:00-04:00,375.2900085449219,375.3599853515625,375.05999755859375,375.32000732421875,375.32000732421875,105791
2022-10-06 12:36:00-04:00,375.3699951171875,375.3800048828125,375.1499938964844,375.2300109863281,375.2300109863281,76082
2022-10-06 12:37:00-04:00,375.239990234375,375.44000244140625,375.2250061035156,375.3606872558594,375.3606872558594,67291
2022-10-06 12:38:00-04:00,375.3399963378906,375.4100036621094,375.239990234375,375.3399963378906,375.3399963378906,62581
2022-10-06 12:39:00-04:00,375.3500061035156,375.54998779296875,375.260009765625,375.489990234375,375.489990234375,61854
2022-10-06 12:40:00-04:00,375.5050048828125,375.5050048828125,375.2900085449219,375.3550109863281,375.3550109863281,74982
2022-10-06 12:41:00-04:00,375.3599853515625,375.489990234375,375.25299072265625,375.44000244140625,375.44000244140625,121667
2022-10-06 12:42:00-04:00,375.42999267578125,375.6400146484375,375.3399963378906,375.6099853515625,375.6099853515625,78273
2022-10-06 12:43:00-04:00,375.625,375.9700012207031,375.5799865722656,375.8299865722656,375.8299865722656,244375
2022-10-06 12:44:00-04:00,375.80999755859375,375.95001220703125,375.760009765625,375.923095703125,375.923095703125,166890
2022-10-06 12:45:00-04:00,375.92999267578125,375.92999267578125,375.80999755859375,375.8699951171875,375.8699951171875,58522
2022-10-06 12:46:00-04:00,375.8500061035156,376.010009765625,375.7900085449219,375.7900085449219,375.7900085449219,101409
2022-10-06 12:47:00-04:00,375.82000732421875,375.9800109863281,375.6499938964844,375.92999267578125,375.92999267578125,151667
2022-10-06 12:48:00-04:00,375.9403076171875,376.30999755859375,375.9359130859375,376.2250061035156,376.2250061035156,195433
2022-10-06 12:49:00-04:00,376.2300109863281,376.30499267578125,375.8399963378906,375.9800109863281,375.9800109863281,221494
2022-10-06 12:50:00-04:00,375.9800109863281,376.0,375.739990234375,375.80999755859375,375.80999755859375,89441
2022-10-06 12:51:00-04:00,375.7804870605469,375.80499267578125,375.55999755859375,375.739990234375,375.739990234375,163029
2022-10-06 12:52:00-04:00,375.7099914550781,375.8900146484375,375.6099853515625,375.79998779296875,375.79998779296875,99314
2022-10-06 12:53:00-04:00,375.7799987792969,375.8800048828125,375.739990234375,375.8399963378906,375.8399963378906,82319
2022-10-06 12:54:00-04:00,375.8299865722656,375.92999267578125,375.6099853515625,375.6492004394531,375.6492004394531,142991
2022-10-06 12:55:00-04:00,375.6199951171875,375.82000732421875,375.6199951171875,375.7799987792969,375.7799987792969,41167
2022-10-06 12:56:00-04:00,375.7799987792969,375.7799987792969,375.44000244140625,375.44000244140625,375.44000244140625,148540
2022-10-06 12:57:00-04:00,375.44500732421875,375.6400146484375,375.44000244140625,375.5097961425781,375.5097961425781,76214
2022-10-06 12:58:00-04:00,375.510009765625,375.54998779296875,375.4200134277344,375.510009765625,375.510009765625,70432
2022-10-06 12:59:00-04:00,375.5119934082031,375.5199890136719,375.4200134277344,375.4599914550781,375.4599914550781,61638
2022-10-06 13:00:00-04:00,375.4700012207031,375.75,375.4700012207031,375.57000732421875,375.57000732421875,106810
2022-10-06 13:01:00-04:00,375.5299987792969,375.57000732421875,375.2099914550781,375.32000732421875,375.32000732421875,136651
2022-10-06 13:02:00-04:00,375.3299865722656,375.3399963378906,374.9700012207031,375.04998779296875,375.04998779296875,349108
2022-10-06 13:03:00-04:00,375.0400085449219,375.3299865722656,375.0400085449219,375.1099853515625,375.1099853515625,77978
2022-10-06 13:04:00-04:00,375.0899963378906,375.2598876953125,375.0899963378906,375.2250061035156,375.2250061035156,62029
2022-10-06 13:05:00-04:00,375.25,375.3699951171875,375.19000244140625,375.3599853515625,375.3599853515625,87252
2022-10-06 13:06:00-04:00,375.2250061035156,375.2799072265625,375.2250061035156,375.2799072265625,375.2799072265625,44060
2022-10-06 13:07:00-04:00,375.260009765625,375.30999755859375,375.1400146484375,375.1400146484375,375.1400146484375,63399
2022-10-06 13:08:00-04:00,375.1499938964844,375.1499938964844,374.95001220703125,374.9800109863281,374.9800109863281,92754
2022-10-06 13:09:00-04:00,374.9800109863281,374.9901123046875,374.7200012207031,374.810302734375,374.810302734375,128915
2022-10-06 13:10:00-04:00,374.79998779296875,374.95001220703125,374.7200012207031,374.93011474609375,374.93011474609375,83291
2022-10-06 13:11:00-04:00,374.9100036621094,374.94000244140625,374.8599853515625,374.92999267578125,374.92999267578125,67167
2022-10-06 13:12:00-04:00,374.92999267578125,375.2200012207031,374.9230041503906,375.2099914550781,375.2099914550781,67372
2022-10-06 13:13:00-04:00,375.2123107910156,375.5199890136719,375.18499755859375,375.4700012207031,375.4700012207031,177581
2022-10-06 13:14:00-04:00,375.4700012207031,375.69000244140625,375.38330078125,375.6000061035156,375.6000061035156,69279
2022-10-06 13:15:00-04:00,375.6199951171875,375.8949890136719,375.5899963378906,375.67999267578125,375.67999267578125,187683
2022-10-06 13:16:00-04:00,375.67999267578125,375.75,375.4800109863281,375.6000061035156,375.6000061035156,81287
2022-10-06 13:17:00-04:00,375.5899963378906,375.7200012207031,375.54998779296875,375.70001220703125,375.70001220703125,45059
2022-10-06 13:18:00-04:00,375.67999267578125,375.7200012207031,375.364990234375,375.44000244140625,375.44000244140625,140767
2022-10-06 13:19:00-04:00,375.42999267578125,375.5799865722656,375.3810119628906,375.54998779296875,375.54998779296875,67300
2022-10-06 13:20:00-04:00,375.5400085449219,375.7900085449219,375.510009765625,375.7799987792969,375.7799987792969,103463
2022-10-06 13:21:00-04:00,375.7799987792969,375.952392578125,375.6499938964844,375.9057922363281,375.9057922363281,147456
2022-10-06 13:22:00-04:00,375.9100036621094,375.9100036621094,375.5400085449219,375.57000732421875,375.57000732421875,160835
2022-10-06 13:23:00-04:00,375.82501220703125,375.82501220703125,375.7749938964844,375.7749938964844,375.7749938964844,108415
2022-10-06 13:24:00-04:00,375.75,375.760009765625,375.4700012207031,375.56500244140625,375.56500244140625,135562
2022-10-06 13:25:00-04:00,375.55999755859375,375.6099853515625,375.489990234375,375.5299987792969,375.5299987792969,21954
2022-10-06 13:26:00-04:00,375.4200134277344,375.5769958496094,375.2799987792969,375.4750061035156,375.4750061035156,147625
