Date,Open,High,Low,Close,Volume
1981-02-05,0.0996045693755149,0.1004744180754141,0.0996045693755149,0.0996045693755149,7929600
1981-02-06,0.100039504468441,0.1004744346976205,0.100039504468441,0.100039504468441,13865600
1981-02-09,0.0956902348421581,0.0956902348421581,0.0948203802108764,0.0948203802108764,16755200
1981-02-10,0.0948203802108764,0.0952553104301559,0.0948203802108764,0.0948203802108764,18345600
1981-02-11,0.0922107886441963,0.0922107886441963,0.0917758643627166,0.0917758643627166,13843200
1981-02-12,0.0913409275480667,0.0913409275480667,0.0909052193164825,0.0909052193164825,14560000
1981-02-13,0.0896004579293547,0.0896004579293547,0.0887306034564971,0.0887306034564971,11155200
1981-02-17,0.0909052193164825,0.0913409275480667,0.0909052193164825,0.0909052193164825,12275200
1981-02-18,0.0948203802108764,0.0956902348421581,0.0948203802108764,0.0948203802108764,19241600
1981-02-19,0.0896004462812069,0.0896004462812069,0.0891655161976814,0.0891655161976814,22310400
1981-02-20,0.0848162721301542,0.0848162721301542,0.0843813419342041,0.0843813419342041,24371200
1981-02-23,0.0856861174106597,0.0861210475888605,0.0856861174106597,0.0856861174106597,14112000
1981-02-24,0.0835114934637111,0.0835114934637111,0.0826416388154029,0.0826416388154029,16979200
1981-02-25,0.0878607630729675,0.0882956874755025,0.0878607630729675,0.0878607630729675,19488000
1981-02-26,0.0891655161976814,0.0896004462812069,0.0891655161976814,0.0891655161976814,10841600
1981-02-27,0.0922107994556427,0.0930806539278654,0.0922107994556427,0.0922107994556427,14761600
1981-03-02,0.0926457494497299,0.0930806738754091,0.0926457494497299,0.0926457494497299,11760000
1981-03-03,0.0917758892789473,0.0917758892789473,0.091340959072113,0.091340959072113,16172800
1981-03-04,0.0909052308800768,0.0909052308800768,0.0904703065752983,0.0904703065752983,13708800
1981-03-05,0.0904703015703657,0.0904703015703657,0.0900353714823722,0.0900353714823722,5376000
1981-03-06,0.090035370557457,0.090035370557457,0.0891655161976814,0.0891655161976814,11603200
1981-03-09,0.0826416205965299,0.0826416205965299,0.0822066962718963,0.0822066962718963,15321600
1981-03-10,0.0787264744929703,0.0787264744929703,0.0782915502786636,0.0782915502786636,28380800
1981-03-11,0.0761169260826832,0.0761169260826832,0.0752470716834068,0.0752470716834068,29859200
1981-03-12,0.0782915502786636,0.0787264744929703,0.0782915502786636,0.0782915502786636,59248000
1981-03-13,0.0778566341872576,0.0778566341872576,0.0774217098951339,0.0774217098951339,231302400
1981-03-16,0.0804669857025146,0.0813368401411531,0.0804669857025146,0.0804669857025146,37228800
1981-03-17,0.0843813419342041,0.0852511965188275,0.0843813419342041,0.0843813419342041,43747200
1981-03-18,0.0896004438400268,0.0904702981761031,0.0896004438400268,0.0896004438400268,36937600
1981-03-19,0.0891655277892878,0.0891655277892878,0.0887306034564971,0.0887306034564971,37811200
1981-03-20,0.0896004438400268,0.0904702981761031,0.0896004438400268,0.0896004438400268,14604800
1981-03-23,0.0930806323885917,0.0939504866595263,0.0930806323885917,0.0930806323885917,22019200
1981-03-24,0.0930806738754091,0.0930806738754091,0.0926457494497299,0.0926457494497299,28156800
1981-03-25,0.0917758576047958,0.0917758576047958,0.0909052193164825,0.0909052193164825,7056000
1981-03-26,0.0896004462812069,0.0896004462812069,0.0891655161976814,0.0891655161976814,12275200
1981-03-27,0.0865559694111228,0.0865559694111228,0.0861210450530052,0.0861210450530052,12252800
1981-03-30,0.0861210450530052,0.0869908995765169,0.0861210450530052,0.0861210450530052,9900800
1981-03-31,0.0861210593372635,0.0861210593372635,0.0852512046694755,0.0852512046694755,15993600
1981-04-01,0.0848162721301542,0.0848162721301542,0.0843813419342041,0.0843813419342041,34070400
1981-04-02,0.0917758643627166,0.0922107886441963,0.0917758643627166,0.0917758643627166,31404800
1981-04-03,0.0922107994556427,0.0926457295953921,0.0922107994556427,0.0922107994556427,16486400
1981-04-06,0.0909052308800768,0.0909052308800768,0.0904703065752983,0.0904703065752983,22803200
1981-04-07,0.0900353681044273,0.0900353681044273,0.0896004438400268,0.0896004438400268,10684800
1981-04-08,0.0939505100250244,0.0948203645122918,0.0939505100250244,0.0939505100250244,21952000
1981-04-09,0.0956902280449867,0.0961251582333717,0.0956902280449867,0.0956902280449867,12499200
1981-04-10,0.096995010972023,0.0974299353449217,0.096995010972023,0.096995010972023,33465600
1981-04-13,0.096995010972023,0.0974299353449217,0.096995010972023,0.096995010972023,16060800
1981-04-14,0.096995010972023,0.0974299353449217,0.096995010972023,0.096995010972023,6652800
1981-04-15,0.0926457295953921,0.0926457295953921,0.0922107994556427,0.0922107994556427,34048000
1981-04-16,0.0874258246996193,0.0874258246996193,0.086990900337696,0.086990900337696,23878400
1981-04-20,0.0896004438400268,0.0900353681044273,0.0896004438400268,0.0896004438400268,35347200
1981-04-21,0.0956902280449867,0.0961251582333717,0.0956902280449867,0.0956902280449867,28537600
1981-04-22,0.0991696268320083,0.0996045569349115,0.0991696268320083,0.0991696268320083,18995200
1981-04-23,0.1017791852355003,0.1022141153427416,0.1017791852355003,0.1017791852355003,58016000
1981-04-24,0.1017791935227281,0.1017791935227281,0.1009093448519706,0.1009093448519706,35056000
1981-04-27,0.1004744346976205,0.1004744346976205,0.100039504468441,0.100039504468441,38528000
1981-04-28,0.0987346941884484,0.0987346941884484,0.0982997640967369,0.0982997640967369,32188800
1981-04-29,0.0974299353449217,0.0974299353449217,0.096995010972023,0.096995010972023,13641600
1981-04-30,0.0987347215414047,0.0996045819658093,0.0987347215414047,0.0987347215414047,12611200
1981-05-01,0.0987347215414047,0.0996045819658093,0.0987347215414047,0.0987347215414047,16553600
1981-05-04,0.0987346941884484,0.0987346941884484,0.0982997640967369,0.0982997640967369,14448000
1981-05-05,0.0982997848255873,0.0982997848255873,0.0978648662567138,0.0978648662567138,17539200
1981-05-06,0.09569021728426,0.09569021728426,0.0952552929520607,0.0952552929520607,18950400
1981-05-07,0.0965600684285163,0.0969949985530043,0.0965600684285163,0.0965600684285163,9363200
1981-05-08,0.0974299237132072,0.0978648538414583,0.0974299237132072,0.0974299237132072,7907200
1981-05-11,0.09569021728426,0.09569021728426,0.0952552929520607,0.0952552929520607,11939200
1981-05-12,0.0952552929520607,0.0965600717559349,0.0952552929520607,0.0952552929520607,4256000
1981-05-13,0.0952553104301559,0.0961251650614376,0.0948203802108764,0.0948203802108764,4905600
1981-05-14,0.0943854593988801,0.0943854593988801,0.0935156047344207,0.0935156047344207,4928000
1981-05-15,0.0956902280449867,0.096995012802865,0.0956902280449867,0.0956902280449867,4905600
1981-05-18,0.0974299237132072,0.0982997723551575,0.0974299237132072,0.0974299237132072,4166400
1981-05-19,0.0961251582333717,0.0961251582333717,0.0956902280449867,0.0956902280449867,25424000
1981-05-20,0.0987347215414047,0.0996045819658093,0.0987347215414047,0.0987347215414047,13283200
1981-05-21,0.1043895110487937,0.1048244410669132,0.1043895110487937,0.1043895110487937,32211200
1981-05-22,0.1091737672686576,0.1100436277898423,0.1091737672686576,0.1091737672686576,31427200
1981-05-26,0.1091737582363668,0.1091737582363668,0.1087388396263122,0.1087388396263122,85344000
1981-05-27,0.1148277968168258,0.1152627269675913,0.1148277968168258,0.1148277968168258,149497600
1981-05-28,0.1148277968168258,0.1152627269675913,0.1148277968168258,0.1148277968168258,73987200
1981-05-29,0.1152626201510429,0.1156983280730511,0.1152626201510429,0.1152626201510429,59382400
1981-06-01,0.1152626201510429,0.1156983280730511,0.1152626201510429,0.1152626201510429,51251200
1981-06-02,0.1100435952406273,0.1100435952406273,0.1096086651086807,0.1096086651086807,40432000
1981-06-03,0.1096086651086807,0.1104785137580219,0.1096086651086807,0.1096086651086807,39446400
1981-06-04,0.1117833256721496,0.112218244273266,0.1117833256721496,0.1117833256721496,56067200
1981-06-05,0.1104785486587165,0.1104785486587165,0.1100436300039291,0.1100436300039291,57680000
1981-06-08,0.1065641815694037,0.1065641815694037,0.1061292514204979,0.1061292514204979,93497600
1981-06-09,0.1083039045333862,0.108738834738445,0.1083039045333862,0.1083039045333862,119593600
1981-06-10,0.1096086651086807,0.1109134438899685,0.1096086651086807,0.1096086651086807,25222400
1981-06-11,0.1143928989768028,0.1148278292504161,0.1143928989768028,0.1143928989768028,38976000
1981-06-12,0.1135230238713647,0.1135230238713647,0.1130880936980247,0.1130880936980247,25804800
1981-06-15,0.1130880738007538,0.1130880738007538,0.1126531437039375,0.1126531437039375,143763200
1981-06-16,0.1109134505514401,0.1109134505514401,0.1104785203933715,0.1104785203933715,37251200
1981-06-17,0.1091737582363668,0.1091737582363668,0.1087388396263122,0.1087388396263122,27574400
1981-06-18,0.108738834738445,0.1091737533289498,0.1083039045333862,0.1083039045333862,23049600
1981-06-19,0.105694314642884,0.105694314642884,0.105259396135807,0.105259396135807,27507200
1981-06-22,0.1017791835291338,0.1017791835291338,0.1013442650437355,0.1013442650437355,10841600
1981-06-23,0.103083997964859,0.1039546249289862,0.103083997964859,0.103083997964859,15030400
1981-06-24,0.1013442850316657,0.1013442850316657,0.1004744246602058,0.1004744246602058,23027200
1981-06-25,0.1026490256190299,0.1030839556422463,0.1026490256190299,0.10264902561903,24259200
1981-06-26,0.1022141136290833,0.1022141136290833,0.1013442650437355,0.1013442650437355,23788800
1981-06-29,0.0987347150090142,0.0987347150090142,0.0978648662567138,0.0978648662567138,10595200
1981-06-30,0.0909052308800768,0.0909052308800768,0.0904703065752983,0.0904703065752983,35907200
1981-07-01,0.0900353681044273,0.0900353681044273,0.0896004438400268,0.0896004438400268,170464000
1981-07-02,0.0896004438400268,0.0900353681044273,0.0896004438400268,0.0896004438400268,30284800
1981-07-06,0.0874258046754992,0.0874258046754992,0.0865559503436088,0.0865559503436088,16531200
1981-07-07,0.0874258205294609,0.0882956750190924,0.0874258205294609,0.0874258205294609,15836800
1981-07-08,0.0909052193164825,0.0913409275480667,0.0909052193164825,0.0909052193164825,16620800
1981-07-09,0.0843813236853109,0.0843813236853109,0.0839463993906974,0.0839463993906974,32883200
1981-07-10,0.0778566341872576,0.0778566341872576,0.0774217098951339,0.0774217098951339,55171200
1981-07-13,0.0791622400283813,0.0795971703649926,0.0791622400283813,0.0791622400283813,45740800
1981-07-14,0.0826416388154029,0.0835114934637111,0.0826416388154029,0.0826416388154029,19779200
1981-07-15,0.0848162993788719,0.0852512239072722,0.0848162993788719,0.0848162993788719,10953600
1981-07-16,0.086990900337696,0.087860754868819,0.086990900337696,0.086990900337696,15232000
1981-07-17,0.0900353714823722,0.0904703015703657,0.0900353714823722,0.0900353714823722,19824000
1981-07-20,0.0843813236853109,0.0843813236853109,0.0839463993906974,0.0839463993906974,23654400
1981-07-21,0.0839463793949002,0.0839463793949002,0.0835114493966102,0.0835114493966102,31942400
1981-07-22,0.0795971312428281,0.0795971312428281,0.0787264928221702,0.0787264928221702,22668800
1981-07-23,0.0809018984436988,0.0813368285044313,0.0809018984436988,0.0809018984436988,34451200
1981-07-24,0.0835114493966102,0.0839463793949002,0.0835114493966102,0.0835114493966102,28851200
1981-07-27,0.086990900337696,0.0874258246996193,0.086990900337696,0.086990900337696,17337600
1981-07-28,0.0843813236853109,0.0843813236853109,0.0839463993906974,0.0839463993906974,22848000
1981-07-29,0.0830765690431957,0.0830765690431957,0.0826416388154029,0.0826416388154029,15500800
1981-07-30,0.0856861174106597,0.0865559719597845,0.0856861174106597,0.0856861174106597,9900800
1981-07-31,0.086990900337696,0.0874258246996193,0.086990900337696,0.086990900337696,10953600
1981-08-03,0.0869908995765169,0.0869908995765169,0.0861210450530052,0.0861210450530052,12432000
1981-08-04,0.0874258205294609,0.0878607506779147,0.0874258205294609,0.0874258205294609,31673600
1981-08-05,0.0900353714823722,0.0904703015703657,0.0900353714823722,0.0900353714823722,17494400
1981-08-06,0.0882956874755025,0.0882956874755025,0.0878607630729675,0.0878607630729675,10528000
1981-08-07,0.0878607630729675,0.0882956874755025,0.0878607630729675,0.0878607630729675,9206400
1981-08-10,0.0878607630729675,0.0878607630729675,0.0878607630729675,0.0878607630729675,0
1981-08-11,0.0861210593372635,0.0861210593372635,0.0852512046694755,0.0852512046694755,71456000
1981-08-12,0.0839463793949002,0.0839463793949002,0.0835114493966102,0.0835114493966102,26275200
1981-08-13,0.0813368285044313,0.0813368285044313,0.0809018984436988,0.0809018984436988,27484800
1981-08-14,0.0804670074432228,0.0804670074432228,0.0795971527695655,0.0795971527695655,24192000
1981-08-17,0.0778566517415988,0.0778566517415988,0.0769867971539497,0.0769867971539497,18905600
1981-08-18,0.0761169260826832,0.0761169260826832,0.0752470716834068,0.0752470716834068,17001600
1981-08-19,0.0752470858630702,0.0752470858630702,0.0743772312998771,0.0743772312998771,20675200
1981-08-20,0.0752470716834068,0.0756820017866828,0.0752470716834068,0.0752470716834068,17113600
1981-08-21,0.0708978319520547,0.0708978319520547,0.0700279772281646,0.0700279772281646,41910400
1981-08-24,0.0661128337519931,0.0661128337519931,0.0656779035925865,0.0656779035925865,23072000
1981-08-25,0.0674184188246727,0.06785334332019,0.0674184188246727,0.0674184188246727,40700800
1981-08-26,0.0665477555705036,0.0665477555705036,0.0661128312349319,0.0661128312349319,33600000
1981-08-27,0.0665477737784385,0.0669834822155085,0.0665477737784385,0.0665477737784385,25916800
1981-08-28,0.0700279772281646,0.0704629016864708,0.0700279772281646,0.0700279772281646,38035200
1981-08-31,0.0700279772281646,0.0704629016864708,0.0700279772281646,0.0700279772281646,40947200
1981-09-01,0.0743772312998771,0.074812161485112,0.0743772312998771,0.0743772312998771,37027200
1981-09-02,0.075682021677494,0.0761169460878016,0.075682021677494,0.075682021677494,19376000
1981-09-03,0.0726375349941459,0.0726375349941459,0.0717676803469657,0.0717676803469657,37475200
1981-09-04,0.0713327419820291,0.0713327419820291,0.0708978176116943,0.0708978176116943,15254400
1981-09-08,0.0691580945888318,0.0691580945888318,0.068723164498806,0.068723164498806,25446400
1981-09-09,0.068723164498806,0.0691580945888318,0.068723164498806,0.068723164498806,30531200
1981-09-10,0.0691580921411514,0.0695930164085086,0.0691580921411514,0.0691580921411514,34809600
1981-09-11,0.0687231611178138,0.0687231611178138,0.0682882368564605,0.0682882368564605,17539200
1981-09-14,0.0665477555705036,0.0665477555705036,0.0661128312349319,0.0661128312349319,27686400
1981-09-15,0.064808067492984,0.064808067492984,0.064373143017292,0.064373143017292,19510400
1981-09-16,0.0635032378740808,0.0635032378740808,0.0630683079361915,0.0630683079361915,19353600
1981-09-17,0.0617635685562514,0.0617635685562514,0.0613286383450031,0.0613286383450031,19376000
1981-09-18,0.0617635622620582,0.0621984866217073,0.0617635622620582,0.0617635622620582,26320000
1981-09-21,0.0621984675526618,0.0626333975862449,0.0621984675526618,0.0621984675526618,49033600
1981-09-22,0.0591539818254799,0.0591539818254799,0.0587190575897693,0.0587190575897693,47420800
1981-09-23,0.0582841592164007,0.0582841592164007,0.0574143044650554,0.0574143044650554,28201600
1981-09-24,0.0574142862556426,0.0574142862556426,0.0569793619215488,0.0569793619215488,18300800
1981-09-25,0.0504546678145349,0.0504546678145349,0.0495848134160041,0.0495848134160041,34608000
1981-09-28,0.0500197522342205,0.0504546824634,0.0500197522342205,0.0500197522342205,91728000
1981-09-29,0.0526292957365512,0.0530642257967239,0.0526292957365512,0.0526292957365512,94684800
1981-09-30,0.0530642122030258,0.0534991363445068,0.0530642122030258,0.0530642122030258,49996800
1981-10-01,0.0530642122030258,0.0534991363445068,0.0530642122030258,0.0530642122030258,61129600
1981-10-02,0.0574143044650554,0.0578492347443671,0.0574143044650554,0.0574143044650554,45046400
1981-10-05,0.0591539964079856,0.0600238509011161,0.0591539964079856,0.0591539964079856,43097600
1981-10-06,0.0591539818254799,0.0591539818254799,0.0587190575897693,0.0587190575897693,28358400
1981-10-07,0.0621984675526618,0.0630683218125532,0.0621984675526618,0.0621984675526618,38841600
1981-10-08,0.064373143017292,0.064808067492984,0.064373143017292,0.064373143017292,31091200
1981-10-09,0.0648080557584762,0.0656779103596375,0.0648080557584762,0.0648080557584762,54521600
1981-10-12,0.0669834539294242,0.0674183840076078,0.0669834539294242,0.0669834539294242,27350400
1981-10-13,0.0669834539294242,0.067853308278516,0.0669834539294242,0.0669834539294242,44195200
1981-10-14,0.0635032378740808,0.0635032378740808,0.0630683079361915,0.0630683079361915,30979200
1981-10-15,0.064373143017292,0.064808067492984,0.064373143017292,0.064373143017292,29433600
1981-10-16,0.0639382197062989,0.0639382197062989,0.0635032951831817,0.0635032951831817,36467200
1981-10-19,0.0648080557584762,0.0652429859626954,0.0648080557584762,0.0648080557584762,20585600
1981-10-20,0.0682882368564605,0.0687231611178138,0.0682882368564605,0.0682882368564605,35728000
1981-10-21,0.0682882368564605,0.0687231611178138,0.0682882368564605,0.0682882368564605,76899200
1981-10-22,0.0682882168032824,0.0682882168032824,0.0678532868623733,0.0678532868623733,32278400
1981-10-23,0.0665477555705036,0.0665477555705036,0.0661128312349319,0.0661128312349319,27910400
1981-10-26,0.0661128312349319,0.0665477555705036,0.0661128312349319,0.0661128312349319,27283200
1981-10-27,0.0674184188246727,0.0682882736229857,0.0674184188246727,0.0674184188246727,85590400
1981-10-28,0.0695930272340774,0.0700279573763657,0.0695930272340774,0.0695930272340774,44172800
1981-10-29,0.0691580945888318,0.0691580945888318,0.068723164498806,0.068723164498806,30486400
1981-10-30,0.0695930272340774,0.0700279573763657,0.0695930272340774,0.0695930272340774,52729600
1981-11-02,0.0695930272340774,0.0700279573763657,0.0695930272340774,0.0695930272340774,36915200
1981-11-03,0.0691580945888318,0.0691580945888318,0.068723164498806,0.068723164498806,28380800
1981-11-04,0.0674183840076078,0.0674183840076078,0.0669834539294242,0.0669834539294242,23811200
1981-11-05,0.0626333975862449,0.0626333975862449,0.0621984675526618,0.0621984675526618,23363200
1981-11-06,0.0626334249973297,0.0630683494139796,0.0626334249973297,0.0626334249973297,24595200
1981-11-09,0.0635032951831817,0.0639382197062989,0.0635032951831817,0.0635032951831817,20384000
1981-11-10,0.063938207924366,0.064373138174617,0.063938207924366,0.063938207924366,16755200
1981-11-11,0.0656779035925865,0.0661128337519931,0.0656779035925865,0.0656779035925865,27440000
1981-11-12,0.0678532868623733,0.0682882168032824,0.0678532868623733,0.0678532868623733,39916800
1981-11-13,0.0635032378740808,0.0635032378740808,0.0630683079361915,0.0630683079361915,21011200
1981-11-16,0.0626333975862449,0.0626333975862449,0.0621984675526618,0.0621984675526618,22556800
1981-11-17,0.0635032951831817,0.0639382197062989,0.0635032951831817,0.0635032951831817,35414400
1981-11-18,0.0656779035925865,0.0661128337519931,0.0656779035925865,0.0656779035925865,29142400
1981-11-19,0.0656779035925865,0.0661128337519931,0.0656779035925865,0.0656779035925865,40006400
1981-11-20,0.0661128312349319,0.0665477555705036,0.0661128312349319,0.0661128312349319,38102400
1981-11-23,0.0639381620046966,0.0639381620046966,0.0630683079361915,0.0630683079361915,22960000
1981-11-24,0.0630683494139796,0.0630683494139796,0.0626334249973297,0.0626334249973297,22153600
1981-11-25,0.063938207924366,0.064373138174617,0.063938207924366,0.063938207924366,52550400
1981-11-27,0.0656779035925865,0.0661128337519931,0.0656779035925865,0.0656779035925865,37251200
1981-11-30,0.0652429859626954,0.0652429859626954,0.0648080557584762,0.0648080557584762,23968000
1981-12-01,0.0648080557584762,0.0652429859626954,0.0648080557584762,0.0648080557584762,23385600
1981-12-02,0.0652429908514022,0.0656779152809336,0.0652429908514022,0.0652429908514022,37564800
1981-12-03,0.064808067492984,0.064808067492984,0.064373143017292,0.064373143017292,20428800
1981-12-04,0.0661128312349319,0.0665477555705036,0.0661128312349319,0.0661128312349319,137155200
1981-12-07,0.0665477737784385,0.0669834822155085,0.0665477737784385,0.0665477737784385,59292800
1981-12-08,0.0661128455177424,0.0661128455177424,0.0652429908514022,0.0652429908514022,50624000
1981-12-09,0.0656779035925865,0.0661128337519931,0.0656779035925865,0.0656779035925865,34272000
1981-12-10,0.0656779035925865,0.0661128337519931,0.0656779035925865,0.0656779035925865,37408000
1981-12-11,0.0656779152809336,0.0661128455177424,0.0652429908514022,0.0652429908514022,76092800
1981-12-14,0.0639381620046966,0.0639381620046966,0.0630683079361915,0.0630683079361915,25244800
1981-12-15,0.0648080557584762,0.0652429859626954,0.0648080557584762,0.0648080557584762,31315200
1981-12-16,0.0678532868623733,0.0682882168032824,0.0678532868623733,0.0678532868623733,65452800
1981-12-17,0.0735073536634445,0.0739422837121591,0.0735073536634445,0.0735073536634445,51452800
1981-12-18,0.0795971527695655,0.0800320772027554,0.0795971527695655,0.0795971527695655,71724800
1981-12-21,0.076551887049045,0.076551887049045,0.07611695677042,0.07611695677042,56403200
1981-12-22,0.0774217098951339,0.0778566341872576,0.0774217098951339,0.0774217098951339,53827200
1981-12-23,0.0761169460878016,0.0761169460878016,0.075682021677494,0.075682021677494,28896000
1981-12-24,0.07611695677042,0.076551887049045,0.07611695677042,0.07611695677042,28918400
1981-12-28,0.0735073317005744,0.0735073317005744,0.0726374834775924,0.0726374834775924,36579200
1981-12-29,0.0739423111081123,0.0748121657205516,0.0739423111081123,0.0739423111081123,24236800
1981-12-30,0.0769867971539497,0.0774217273514127,0.0769867971539497,0.0769867971539497,32188800
1981-12-31,0.0769867971539497,0.0774217273514127,0.0769867971539497,0.0769867971539497,54656000
1982-01-04,0.0769868088691346,0.0769868088691346,0.0765518844127655,0.0765518844127655,71254400
1982-01-05,0.0735073317005744,0.0735073317005744,0.0726374834775924,0.0726374834775924,35840000
1982-01-06,0.0722026047669172,0.0722026047669172,0.0717676803469657,0.0717676803469657,66080000
1982-01-07,0.0669834638883607,0.0669834638883607,0.0661128312349319,0.0661128312349319,70044800
1982-01-08,0.0691580921411514,0.0695930164085086,0.0691580921411514,0.0691580921411514,56604800
1982-01-11,0.0652429859626954,0.0652429859626954,0.0648080557584762,0.0648080557584762,33331200
1982-01-12,0.0630683494139796,0.0630683494139796,0.0626334249973297,0.0626334249973297,59920000
1982-01-13,0.0626333975862449,0.0626333975862449,0.0621984675526618,0.0621984675526618,41753600
1982-01-14,0.0652429908514022,0.0656779152809336,0.0652429908514022,0.0652429908514022,25715200
1982-01-15,0.0695930272340774,0.0704628817113778,0.0695930272340774,0.0695930272340774,46704000
1982-01-18,0.0708978176116943,0.0717676721596406,0.0708978176116943,0.0708978176116943,28000000
1982-01-19,0.0700279464831412,0.0700279464831412,0.0691580921411514,0.0691580921411514,55507200
1982-01-20,0.0704629048705101,0.0708978351557474,0.0704629048705101,0.0704629048705101,25827200
1982-01-21,0.0717676803469657,0.0722026047669172,0.0717676803469657,0.0717676803469657,33331200
1982-01-22,0.07220259308815,0.0726375232450288,0.07220259308815,0.07220259308815,24259200
1982-01-25,0.0704629016864708,0.0704629016864708,0.0700279772281646,0.0700279772281646,44710400
1982-01-26,0.0682882736229857,0.0682882736229857,0.0674184188246727,0.0674184188246727,21212800
1982-01-27,0.0678532868623733,0.068723140936918,0.0678532868623733,0.0678532868623733,31360000
1982-01-28,0.0700279772281646,0.0704629016864708,0.0700279772281646,0.0700279772281646,39603200
1982-01-29,0.0708978176116943,0.0713327419820291,0.0708978176116943,0.0708978176116943,53155200
1982-02-01,0.0708978319520547,0.0708978319520547,0.0700279772281646,0.0700279772281646,38528000
1982-02-02,0.0704629048705101,0.0713327596337067,0.0704629048705101,0.0704629048705101,54275200
1982-02-03,0.0704629048705101,0.0708978351557474,0.0704629048705101,0.0704629048705101,31472000
1982-02-04,0.0691580945888318,0.0691580945888318,0.068723164498806,0.068723164498806,22041600
1982-02-05,0.068723164498806,0.0691580945888318,0.068723164498806,0.068723164498806,40297600
1982-02-08,0.064808067492984,0.064808067492984,0.064373143017292,0.064373143017292,31696000
1982-02-09,0.064373143017292,0.064808067492984,0.064373143017292,0.064373143017292,57904000
1982-02-10,0.0652429908514022,0.0656779152809336,0.0652429908514022,0.0652429908514022,38796800
1982-02-11,0.064808067492984,0.064808067492984,0.064373143017292,0.064373143017292,24528000
1982-02-12,0.0652429908514022,0.0656779152809336,0.0652429908514022,0.0652429908514022,19644800
1982-02-16,0.064373138174617,0.064373138174617,0.063938207924366,0.063938207924366,34316800
1982-02-17,0.0648080557584762,0.0652429859626954,0.0648080557584762,0.0648080557584762,25580800
1982-02-18,0.0656779035925865,0.0661128337519931,0.0656779035925865,0.0656779035925865,28380800
1982-02-19,0.0656779152809336,0.0656779152809336,0.0652429908514022,0.0652429908514022,13596800
